id_evento,fonte,objeto,id_objeto,nome_host,horario,ns,id_evento_resolvido,horario_resolvido,ns_resolvido,id_correlacao,id_usuario,descricao,reconhecido,severidade,id_evento_causa,dados_operacao,reconhecimentos,dados_supressao,supresso,tags
5395042,0,0,288394,NET001PRDM9K013_BD_SIT3BHZ,2024-06-07 09:22:28,990057367,0,1969-12-31 21:00:00,0,0,0,ASM 'GOLDEN_ISP_18122019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT03'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'GOLDEN_ISP_18122019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5395040,0,0,288409,NET001PRDM9K013_BD_SIT3BHZ,2024-06-07 09:22:14,146362229,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT6_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT03'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT6_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5395020,0,0,288391,NET001PRDM9K013_BD_SIT3BHZ,2024-06-07 09:21:10,146280581,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT5_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT03'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT5_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5395008,0,0,288390,NET001PRDM9K013_BD_SIT3BHZ,2024-06-07 09:20:24,759309719,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT5_CTV01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT03'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT5_CTV01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5395002,0,0,288404,NET001PRDM9K013_BD_SIT3BHZ,2024-06-07 09:19:58,486443206,0,1969-12-31 21:00:00,0,0,0,ASM 'UAT_UATVBRI_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT03'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'UAT_UATVBRI_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5394999,0,0,288419,NET001PRDM9K013_BD_SIT3BHZ,2024-06-07 09:19:50,117552739,0,1969-12-31 21:00:00,0,0,0,ASM 'SP_DBRISP_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT03'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SP_DBRISP_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5394929,0,0,100833,MELGACO_WL_Porta7361_Tes7361,2024-06-07 09:13:59,90709004,0,1969-12-31 21:00:00,0,0,0,Sem comunicação via SNMP,0,High,0,,[],[],0,[]
5394927,0,0,100768,MELGACO_WL_Porta7351_Tes7351,2024-06-07 09:13:51,201294010,0,1969-12-31 21:00:00,0,0,0,Sem comunicação via SNMP,0,High,0,,[],[],0,[]
5394921,0,0,100703,MELGACO_WL_Porta7341_Tes7341,2024-06-07 09:13:42,300434390,0,1969-12-31 21:00:00,0,0,0,Sem comunicação via SNMP,0,High,0,,[],[],0,[]
5391399,0,0,288364,NET001UATLNX744_NETM2_SIT06,2024-06-07 00:03:47,854857917,0,1969-12-31 21:00:00,0,0,0,NETM2 SIT01 PORT 5058 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'APPLICATION', 'value': 'NETM2'}, {'tag': 'Application', 'value': 'NETM2'}, {'tag': 'application', 'value': 'NETM2'}]"
5391328,0,0,288281,NET001UATLNX723_DSPDOMAIN_SIT06,2024-06-06 23:24:01,2857598,0,1969-12-31 21:00:00,0,0,0,DSPDOMAIN Port 8022 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'DSPDOMAIN'}, {'tag': 'Application', 'value': 'DSPDOMAIN'}, {'tag': 'application', 'value': 'DSPDOMAIN'}]"
5391327,0,0,288182,NET001UATLNX723_WLI_SIT06,2024-06-06 22:53:25,203104805,0,1969-12-31 21:00:00,0,0,0,WLI Port 7225 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391325,0,0,288197,NET001UATLNX723_WLI_SIT06,2024-06-06 22:53:24,85739541,0,1969-12-31 21:00:00,0,0,0,WLI Port 7001 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391324,0,0,288181,NET001UATLNX722_WLI_SIT06,2024-06-06 22:53:20,864735681,0,1969-12-31 21:00:00,0,0,0,WLI Port 7225 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391323,0,0,288196,NET001UATLNX722_WLI_SIT06,2024-06-06 22:53:19,852534180,0,1969-12-31 21:00:00,0,0,0,WLI Port 7001 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391319,0,0,288187,NET001UATLNX723_WLI_SIT06,2024-06-06 22:51:02,362338001,0,1969-12-31 21:00:00,0,0,0,WLI Port 7002 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391318,0,0,288186,NET001UATLNX722_WLI_SIT06,2024-06-06 22:51:01,313088444,0,1969-12-31 21:00:00,0,0,0,WLI Port 7002 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391317,0,0,288183,NET001UATLNX724_WLI_SIT06,2024-06-06 22:50:56,431159381,0,1969-12-31 21:00:00,0,0,0,WLI Port 7225 is Down,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391316,0,0,288178,NET001UATLNX724_WLI_SIT06,2024-06-06 22:50:57,37595553,0,1969-12-31 21:00:00,0,0,0,WLI Port 8001 is Down,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391315,0,0,288177,NET001UATLNX723_WLI_SIT06,2024-06-06 22:48:26,70773263,0,1969-12-31 21:00:00,0,0,0,WLI Port 8001 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391314,0,0,288171,NET001UATLNX722_WLI_SIT06,2024-06-06 22:48:22,246537223,0,1969-12-31 21:00:00,0,0,0,WLI Port 8002,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391313,0,0,288168,NET001UATLNX724_WLI_SIT06,2024-06-06 22:46:08,239346958,0,1969-12-31 21:00:00,0,0,0,WLI Port 8003 is Down,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391312,0,0,288167,NET001UATLNX723_WLI_SIT06,2024-06-06 22:46:07,181090042,0,1969-12-31 21:00:00,0,0,0,WLI Port 8003 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391311,0,0,288173,NET001UATLNX724_WLI_SIT06,2024-06-06 22:45:58,727484019,0,1969-12-31 21:00:00,0,0,0,WLI Port 8002,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391310,0,0,288163,NET001UATLNX724_WLI_SIT06,2024-06-06 22:45:13,653269560,0,1969-12-31 21:00:00,0,0,0,WLI Port 8004 is Down,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5391309,0,0,288161,NET001UATLNX722_WLI_SIT06,2024-06-06 22:45:11,74799905,0,1969-12-31 21:00:00,0,0,0,WLI Port 8004 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386159,0,0,283888,NET001UATLNX315_WLSCOREDOMAIN_SIT07,2024-06-06 16:34:31,45042937,0,1969-12-31 21:00:00,0,0,0,WLS COREDOMAIN SIT07 PORT 7231 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLSCOREDOMAIN'}, {'tag': 'Application', 'value': 'WLS COREDOMAIN'}, {'tag': 'application', 'value': 'WLS COREDOMAIN'}]"
5386152,0,0,284285,DCCSV0017_WLI-RELACIONAR-DOMAIN_CERTIFICACAO,2024-06-06 16:33:51,152565232,0,1969-12-31 21:00:00,0,0,0,WLI RELACIONAR DOMAIN CERTIFICACAO PORT 8003 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI RELACIONAR DOMAIN'}, {'tag': 'application', 'value': 'WLI RELACIONAR DOMAIN'}]"
5386151,0,0,284282,DCCSV0017_WLI-RELACIONAR-DOMAIN_CERTIFICACAO,2024-06-06 16:33:50,55801873,0,1969-12-31 21:00:00,0,0,0,WLI RELACIONAR DOMAIN CERTIFICACAO PORT 7225 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI RELACIONAR DOMAIN'}, {'tag': 'application', 'value': 'WLI RELACIONAR DOMAIN'}]"
5386147,0,0,284284,DCCSV0017_WLI-RELACIONAR-DOMAIN_CERTIFICACAO,2024-06-06 16:33:47,413468353,0,1969-12-31 21:00:00,0,0,0,WLI RELACIONAR DOMAIN CERTIFICACAO PORT 8003 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI RELACIONAR DOMAIN'}, {'tag': 'application', 'value': 'WLI RELACIONAR DOMAIN'}]"
5386146,0,0,284283,DCCSV0017_WLI-RELACIONAR-DOMAIN_CERTIFICACAO,2024-06-06 16:33:48,114889206,0,1969-12-31 21:00:00,0,0,0,WLI RELACIONAR DOMAIN CERTIFICACAO PORT 5036 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI RELACIONAR DOMAIN'}, {'tag': 'application', 'value': 'WLI RELACIONAR DOMAIN'}]"
5386145,0,0,283844,NET001UATLNX826_WLIDOMAIN_SIT07,2024-06-06 16:33:47,10634456,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 8003 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386144,0,0,283843,NET001UATLNX826_WLIDOMAIN_SIT07,2024-06-06 16:33:46,659744500,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 7221 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386143,0,0,283842,NET001UATLNX826_WLIDOMAIN_SIT07,2024-06-06 16:33:45,448020699,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 7002 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386140,0,0,283840,NET001UATLNX816_WLIDOMAIN_SIT07,2024-06-06 16:33:43,5898103,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 8004 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386139,0,0,283838,NET001UATLNX816_WLIDOMAIN_SIT07,2024-06-06 16:33:41,233130200,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 7221 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386137,0,0,283837,NET001UATLNX816_WLIDOMAIN_SIT07,2024-06-06 16:33:40,40806610,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 7002 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386134,0,0,283835,NET001UATLNX799_WLIDOMAIN_SIT07,2024-06-06 16:33:38,824925019,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 8004 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386133,0,0,283834,NET001UATLNX799_WLIDOMAIN_SIT07,2024-06-06 16:33:37,531441487,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 8003 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386132,0,0,283833,NET001UATLNX799_WLIDOMAIN_SIT07,2024-06-06 16:33:36,82891092,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 7221 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386131,0,0,283831,NET001UATLNX799_WLIDOMAIN_SIT07,2024-06-06 16:33:34,298135574,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 5041 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386130,0,0,283825,NET001UATLNX315_WLI DOMAIN_SIT07,2024-06-06 16:33:28,714201364,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 8004 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386129,0,0,283824,NET001UATLNX315_WLI DOMAIN_SIT07,2024-06-06 16:33:27,132748522,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 8003 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386128,0,0,283823,NET001UATLNX315_WLI DOMAIN_SIT07,2024-06-06 16:33:26,669358828,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 7221 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386127,0,0,283822,NET001UATLNX315_WLI DOMAIN_SIT07,2024-06-06 16:33:25,582408061,0,1969-12-31 21:00:00,0,0,0,WLI DOMAIN SIT07 PORT 7002 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WLI DOMAIN'}, {'tag': 'Application', 'value': 'WLI DOMAIN'}, {'tag': 'application', 'value': 'WLI DOMAIN'}]"
5386126,0,0,283820,NET001UATLNX751_WL_SCRM_BATCH_DOMAIN_SIT07,2024-06-06 16:33:23,440679026,0,1969-12-31 21:00:00,0,0,0,WlS CRM BATCH DOMAIN PORT 7015 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'APPLICATION', 'value': 'WL SCRM BATCH DOMAIN'}, {'tag': 'Application', 'value': 'WlSCRM DOMAIN'}, {'tag': 'application', 'value': 'WlS CRM BATCH DOMAIN'}]"
5386108,0,0,284198,DCCSV0017_WLI-VENDER-DOMAIN_CERTIFICACAO,2024-06-06 16:32:22,144810842,0,1969-12-31 21:00:00,0,0,0,WLI VENDER DOMAIN CERTIFICACAO PORT 8002 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI VENDER DOMAIN'}, {'tag': 'application', 'value': 'WLI VENDER DOMAIN'}]"
5386107,0,0,284195,DCCSV0017_WLI-VENDER-DOMAIN_CERTIFICACAO,2024-06-06 16:32:21,830693895,0,1969-12-31 21:00:00,0,0,0,WLI VENDER DOMAIN CERTIFICACAO PORT 7225 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI VENDER DOMAIN'}, {'tag': 'application', 'value': 'WLI VENDER DOMAIN'}]"
5386106,0,0,282816,NDCCSV0021_WLI_SIT04,2024-06-06 16:32:20,682982654,0,1969-12-31 21:00:00,0,0,0,WLI Port 8004 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386105,0,0,284196,DCCSV0017_WLI-VENDER-DOMAIN_CERTIFICACAO,2024-06-06 16:32:19,654614986,0,1969-12-31 21:00:00,0,0,0,WLI VENDER DOMAIN CERTIFICACAO PORT 5036 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI VENDER DOMAIN'}, {'tag': 'application', 'value': 'WLI VENDER DOMAIN'}]"
5386104,0,0,284197,DCCSV0017_WLI-VENDER-DOMAIN_CERTIFICACAO,2024-06-06 16:32:18,667004188,0,1969-12-31 21:00:00,0,0,0,WLI VENDER DOMAIN CERTIFICACAO PORT 8002 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI VENDER DOMAIN'}, {'tag': 'application', 'value': 'WLI VENDER DOMAIN'}]"
5386103,0,0,283164,NDCCSV0021_WLI3_SIT05,2024-06-06 16:32:17,654806291,0,1969-12-31 21:00:00,0,0,0,WLI SIT05 PORT 8001 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386102,0,0,283154,NDCCSV0021_WLI3_SIT05,2024-06-06 16:32:16,491056721,0,1969-12-31 21:00:00,0,0,0,WLI SIT05 PORT 7225 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386100,0,0,283149,NDCCSV0021_WLI3_SIT05,2024-06-06 16:32:15,772988527,0,1969-12-31 21:00:00,0,0,0,WLI SIT05 PORT 7001 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386097,0,0,283144,NDCCSV0021_WLI3_SIT05,2024-06-06 16:32:14,749301677,0,1969-12-31 21:00:00,0,0,0,WLI SIT05 PORT 5040 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386096,0,0,283158,NDCCSV0021_WLI2_SIT05,2024-06-06 16:32:13,686428607,0,1969-12-31 21:00:00,0,0,0,WLI SIT05 PORT 8002 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386094,0,0,283153,NDCCSV0021_WLI2_SIT05,2024-06-06 16:32:11,684318393,0,1969-12-31 21:00:00,0,0,0,WLI SIT05 PORT 7225 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386093,0,0,283148,NDCCSV0021_WLI2_SIT05,2024-06-06 16:32:10,621055960,0,1969-12-31 21:00:00,0,0,0,WLI SIT05 PORT 7001 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386092,0,0,283143,NDCCSV0021_WLI2_SIT05,2024-06-06 16:32:09,563872248,0,1969-12-31 21:00:00,0,0,0,WLI SIT05 PORT 5040 IS DOWN,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLI'}, {'tag': 'Application', 'value': 'WLI'}, {'tag': 'application', 'value': 'WLI'}]"
5386088,0,0,288055,NDCCSV0018_WLS_SIT05,2024-06-06 16:31:44,759375513,0,1969-12-31 21:00:00,0,0,0,WLS Port 8015 is Down,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLS'}, {'tag': 'Application', 'value': 'WLS'}, {'tag': 'application', 'value': 'WLS'}]"
5386085,0,0,288064,NDCCSV0018_WLS_SIT05,2024-06-06 16:31:42,861631593,0,1969-12-31 21:00:00,0,0,0,WLS Port 8008,0,High,0,,[],[],0,"[{'tag': 'APPLICATION', 'value': 'WLS'}, {'tag': 'Application', 'value': 'WLS'}, {'tag': 'application', 'value': 'WLS'}]"
